Team Names,Series Number,Filename,Name,Description,Gender,Attributes,UUID,SHA-256
,326,mwembu-the-elder,mwembu the elder,"old but not so old, with yellow his favorite color",Male,hair: bald; eyes: black teeth: none skin: dark skin clothing: dark ankara accessories: none  expression: plain strength: fulfilled weakness: angry,36181230-6ac9-417f-af5c-23bdd2c25ecb,2a24d109d912623fd2e39dd82dbdb28b77ea5d9d26fbbccebdd9ba88a098f84a
,327,mbogi-the-fighter,mbogi the fighter,masked up mbogi after capture,Male,hair: bald;eyes:  blackteeth: noneskin: darkskin clothing: onesideankara accessories: noneexpression: willfull strength: fighter  weakness: rebellious,3a7bc3c4-1463-42ce-84c9-07337da64435,a6b306510a42ebf588f6d57c24c6df25bbf243767c53af32a0f791fa9d0117e4
,328,mrosho-the-runner,mrosho the runner,masked up mrosho,Male,hair: bald; eyes: sea blue teeth: none skin: darkskin clothing: purple ankara accessories: none expression: alert  strength: visionary  weakness: destructive,b2ca2c76-3b6d-43f1-8cc9-089b6ab83876,6325c1a07b8ea8301e7e676b761733069c69b52f34100dbcfe90aca3b742bcf4
,329,milele-the-african,milele the african,milele with a nice african print in orange,Male,hair: bald; eyes: blue teeth: none skin: dark skin clothing: orange ankara accessories: none expression: timid strength: leader weakness: failure,644b0259-d75c-456d-934c-ce7c052bad3a,763c04c3880a80aaad62ab55235f4bf66e39c54f35ae8afe95eedc9657cd75de
,330,olebon-the-oloibon,olebon the oloibon,olebon in customized buba sokoto,Male,hair: bald; eyes: closed teeth: none skin: darkskin clothing: animal print accessories: none expression: surprised strength: empathy   weakness: easily bored,de261efe-731d-461e-b2e4-42edd2f48f72,5ff4f03d4a5aa21971fe62e4a7d735e6b53d526b2bc3fd20dd670eea61ddd952
,331,chifu-the-maasai,chifu the maasai,clothing inspired by maasai shuka,Male,hair: bald; eyes: closed teeth: none skin: none clothing: ankara shirt accessories: none expression: visionary strength:  authentic weakness: selfish,239933c4-7177-4b5b-86e8-e6f952301344,b5a992a4afd9b848c14a82852306d5ab7217b42534ef8c804948a1e9641c1a1d
,332,mwangaa-the-voice,mwangaa the voice,mwangaa the chief,Male,hair:  bald; eyes: blue teeth: none skin: darkskin clothing: white lined ankara accessories: none expression: kindness strength:  brave weakness: impatient,49179b62-812d-4d0f-b518-4af7fa79f8bc,e8fc20a8c73e930154dada721e3b77d1b2dccc6c8950b90815e22c830bcac21d
,333,waforte-the-first,waforte the first,masked up man who does sleep a lot,Male,hair: bald; eyes: closedteeth:none skin: darkskin clothing: jean ankara accessories: none expression: shy strength:  weakness: selfish,871912a8-d96e-4594-b7b3-450d94ee6924,4ded707b1dd69078918874f075cdca90c70f39a3a48bb714999ee7c9b73d8687
,334,kariuki-the-prayerful-one,kariuki the prayerful one,kariuki closes his eyes,Male,hair: bald; eyes: closed eyes teeth: skin: clothing: accessories: expression: bored strength: intelligent  weakness: passive,6a5b6fa6-0f91-4b01-957f-c766945eb704,fcdd2a32451354bf38e1d329fb686494cb61ab36c649be5983d475fb91336b5e
,335,kenyanese-the-priest,kenyanese the priest,masked up man with with white cloth,Male,hair: bald; eyes: white teeth: none skin: darkskin clothing: white jean shirt accessories: none expression: calculative strength: kind weakness: takes things personally,0706c338-42eb-4d26-84ea-c24b39628200,02b579786f83bf1e469bfda62327a1c24bdfe5bfd8d289b74ed12e46bc1491f9
,336,nyimbo-the-singer,nyimbo the singer,glasses and a pot for the night,Female,hair:dreadlocks; eyes: glassed up teeth:none skin: brownskin clothing: off shoulder ankara accessories: a pot expression: free spirited strength: fair weakness: impatient,d05af807-b3e9-4ad3-8df1-b7864d2daa33,4189254ffa3661695a3ba2427e9574f753ccb94d5573b8bc07893a32b55e2bac
,337,maathai-the-nobel-winner,maathai the nobel winner,mathaai the warrior,Female,hair: pink afro; eyes: glassed up teeth: none skin: brownskin clothing: colored ankara accessories: noneexpression: strict strength: leadership  weakness:short sighted,0871cb8c-8d56-445d-92c7-01793f327707,15093ce2590b8b84358959c5f59809885526a4ffa9c5498d3dd6c7015a5848d3
,338,tish-the-angry-one,tish the angry one,angry tish with specs on,Female,hair: black huge afro; eyes:  none teeth: broken teeth skin: brownskin clothing: offshoulder ankara accessories: none expression: disgusted strength: blunt weakness:greedy,750a89dc-44ff-43bf-8211-b7776f1b5e52,f23b63c1d1948f40738dc5a8447f243cffb5104ad7e9dfec696d5da1340b0f59
,339,wamenza-the-winner,wamenza the winner,wamenza the leader,Female,hair: laid back; eyes: none teeth: none skin: brownskin clothing: offshoulder ankara accessories: noneexpression: meditative strength: strict weakness: impulsive,7348c9ed-4ac9-4785-9434-0a1f0dcaf8d8,e79e1e8951965752c5a733c14c4a12ac3c8e306613eb989d5f65df7cde7930d4
,340,isaya-the-track-king,isaya the track king,isaya the traveller,Male,hair: none eyes: glassed up teeth: none skin: brown skin clothing: bright ankara accessories: none expression: taken aback strength: straight forward weakness: selfish,41781a16-d2b8-4fc6-a1f4-b9fffc5c95ba,53bced8a3a72d2159b2dfd66175620f2591f58caebdb14b2df863dea84d5a238
TEAM RULER,341,mansur-the-partyrider,mansur the partyrider,Mansur is the life of a party and never caught dulling.,Male,hair: none; eyes: ash grey; teeth: none;  clothing: agbda; accessories: studs; expression:happy; strength: intelligent; weakness: red whine,78db0f29-3936-4d9c-bb90-3dbf20dba2dd,6deb452bd9ae14dbfd1b70e905180f3f58f10c96389ede9fa0be73353703a639
,342,tola-the-businessman,tola the businessman,Tola loves business and owns several shops in Idumota.,Female,hair: none; eyes: midnightblack; teeth: none;  clothing: purple blowse; accessories: mask; expression:furious; strength: powerful; weakness: love,1c5d5a6b-cf04-4bf9-978e-22a7e9bc5819,641dfb249f07ef45936f04997842922fc6f116911dcca4cdae62590f176ae548
,343,abdullahi-the-honorable,abdullahi the honorable,"Popularly called ""buje budanu"" a godfather who lavishes money on young gees.",Male,hair: none; eyes: blue-blackish; teeth: none;  clothing: yoruba attire; accessories: none; expression:anxious; strength: foreseer; weakness:indecision,dd708276-445f-4483-8357-fc08e999328f,f3efdb8fbfae22bc7b918c5c7c02005f25decbbab177d7716d4c999b26ebce7c
,344,ojukwu-the-badguy,ojukwu the badguy,Ojukwu is a business minded guy but fun to be with.,Male,hair: bald; eyes: eagle eyeball; teeth: none;  clothing: yellow lining blowse; accessories: none; expression: none; strength: good eyes for fashion; weakness: lack will power,76c1eabf-15ea-446a-8426-472982c4d800,7b0463deb60c129909faef73077414005a97d11ae7e8b120d24440a5074b4d46
,345,odunsi-the-egbonadugbo,odunsi the egbonadugbo,Odunsi loves to advise and people in the community rely on him.,Male,hair: none; eyes: dark brown; teeth: none; clothing: one shoulder gown; accessories: none; expression: none; strength: elegant; weakness: easily depressed,2912ab8b-5875-4277-a5c2-a0209aee90ae,1bda9e5461ab796347d2c35026cef821c0bd756f378cdabfe1000504d54059bc
,346,ogogo-the-sugardaddy,ogogo the sugardaddy,A rich oil magnate who loves to solve young women's problems with his millions.,Male,hair: none; eyes: cat eyes; teeth: none; clothing: purple danshiki; accessories:nose mask; expression: straight face; strength: brave ; weakness: too selfless,aa575f30-04ad-45f9-a798-199465117793,05277a1eb4f4488e11d684e9435ca9c31c148256d12c977bb1b29c4a47b18cad
,347,suli-the-amalaseller,suli the amalaseller,Suli sells amala with respect and people say that's the secret to her sweet food.,Female,hair: low punk; eyes: cat eyes; teeth: none; clothing:brown babarigai; accessories:none; expression: furious; strength: wealthy; weakness: too emotional,46fd4821-04dd-4f65-9290-c130a00c4c93,d1082c5c6bb7c682ce600c4762c36538996e7b7f6c1f22f669bef00aa76e1413
,348,dolapo-the-afrocentric,dolapo the afrocentric,Dolapo loves African prints and loves to showcase culture.,Female,hair:bald; eyes: brown; teeth: none; clothing: one sided blowse; accessories: nose mask; expression: none; strength: beautiful; weakness: forgetful,cbab232b-5c62-4df8-867b-018a2e496cd4,3105d85bfcbec4f019686f820ed32289b8bd4d8d53fae9d5741d3e19f65322d3
,349,danjuma-the-saddist,danjuma-the-saddist,Danjuma is a grumpy man no one likes to associate with him.,Male,hair: none; eyes: sky blue; teeth: none; clothing:purple agbada; accessories: neck beads; expression: excited; strength: outspoken; weakness: boring,5a42af57-186e-425b-b6b1-f72bda4911ef,97310134bd4c0e9966bcec5c1ea9fadf898823d039f23903e520ea2b3fe99df3
,350,chinedu-the-farmer,chinedu the farmer,A hardworking farmer who has 6 boys who help out on the farm.,Male,hair: none; eyes: black; teeth: brown; clothing: one sided gown; accessories: none; expression: blushy; strength: easily loved; weakness: get angry easily,9e8a55d7-0d8d-465d-a628-08ddd387a2c6,44ea13753538828ff5e2d4255345b0edeb5b24297bde4dfd49550fbf42c12a4f
,351,kola-the-baldguy,kola the baldguy,Kola is every girls dream man because of his hair style.,Male,hair: low cut; eyes: mouse eyes; teeth: none; clothing: gbariye style; accessories: nose mask; expression: unhappy; strength: good eyes for details; weakness: sluggish,c32f1757-da9c-49e8-bd79-510a42b6971a,ee77edb25d7682ef25a033e0ed7cd5362751133b9645f6a826aebbb7a749651d
,352,bola-the-bosslady,bola the bosslady,A lady who supports the boy child by providing scholarship to young talented males.,Female,hair: low cut; eyes: brown; teeth: none; clothing: short orange gown; accessories: nose mask; expression: none; strength: industrious; weaknes:spend lavishly,09ff910d-a2be-49d5-8b27-b9378458701c,71f5d6c471b6430b3bcfe57d2c085836194cb4e107a0d4ccf2449cb6089f2bb8
,353,kunle-the-alienguy,kunle the alienguy,Kunle is special and easily get noticed even in the midst of crowd.,Male,hair: green punk; eyes: green; teeth: none; clothing: purple agbada; accessories: purple beads; expression: unbothered; strength: very energetic; weaknes:eaaily give in,dea2f5d8-e3ba-4d3f-9a17-0a7edfd0c100,17d34b68128a8fd3083c04b1892d0c1ac303594f42bed166f7b76eb4c3c4ed30
,354,segun-the-sharp,segun the sharp,Segun drives with caution and people love him for that.,Male,hair: green punk; eyes: black ; teeth: none; clothing: orange buba; accessories: nose mask; expression: bitchy; strength: team player; weaknes: none,f9159a9c-f48d-4aee-bcc1-63c86209f806,719a33c0e14c42dd80c85dc3b0584324cd233f2eeb38c6e22f07150697199ce3
,355,ola-the-hardguy,ola the hardguy,Ola may be feared but he is such a coolheaded champ.,Male,hair: none; eyes: closed eyes; teeth: none; clothing: purple buba; accessories: none; expression: sick; strength: quick recovery power; weaknes: get ill frequently,a814fc77-bdfa-4e50-8ba8-3e4e4bcfb3c0,9aae9c05d87d08d9a9435c5057f905a54d86b5ff68065adb533b950ca952c675
,356,emeka-the-chief,emeka the chief,Crowd are always at Emeka's house because of his selflessness.,Male,hair: none; eyes: closed eyes; teeth: none; clothing: pakaja attire; accessories: none; expression: bossing; strength: easily comman respect; weaknes: not a ladies man,195e89c8-0b6f-43ad-9a2c-d20f03439e96,0d8389c9d1e8103cabc6afe25b21984cc490b9b16dfb2d5dfb44147af898fc0b
,357,ugochukwu-the-celeb,ugochukwu the celeb,Ugochukwu is an online celebrity with many followers on social media.,Male,hair: white blode; eyes: closed eyes; teeth: closed teeth; clothing: black gown; accessories: gold shades; expression: bitchy; strength: enterprising; weaknes: too emotional,74775cda-cff4-4d21-8819-693127598eca,88817874bf442651e10621b509f2429d11547ad36bc9c5049c1b1ab1e2ee9ccd
,358,adekunle-the-yorubademon,adekunle the yoruba demon,He might be every woman's man but faithful and loyal to one.,Male,hair: gobi cap; eyes: closed eyes; teeth: closed teeth; clothing: ghana dansiki; accessories: gold shades; expression: owanbe mood; strength: from a walthy home; weaknes: disrespectful,5c98c2d8-3144-4e08-8a0f-9b8d7e4f5aa7,33a900ef1e5674fb66315ef2905b4afcdcbee518ba6a6fc0bbf6bf80e9586ef7
,359,favour-the-fashionista,favour the fashionista,Combining dresses is not a problem for Favour.,Female,hair: black ghana weaving; eyes: cat eyes; teeth: none; clothing: senegalese blowse; accessories: gold shades; expression: party rider; strength: smart; weaknes: lazy,19fc15c3-80fe-4d45-a2fe-be8f087d57c4,a401b59001892a030ef7cfb42870ada427efac19fe13b1e5a894ef884476731f
,360,jane-the-slayqueen,jane the slayqueen,Jane is always found in the midst of men and loves partying.,Female,hair: long grey braids; eyes: closed; teeth: black lips; clothing: black short gown; accessories: gold shades; expression: happy; strength:very intelligent; weaknes: have mood swings easily,74775cda-cff4-4d21-8819-693127598eca,37b50b8d085754ce3e6dc1fe9add78a60aade49caa252186f905b008393c68fc
TEAM VBELT,361,osas-the-ceo,osas the ceo,Meet Osas; a Gen-Z CEO with the British accent.,Female,hair: purple dreadlocks;  eyes: none; teeth: none; clothing: danshiki;  accessories: gold glasses; expression: none; strength: none; weakness: none,b10f7e42-4778-49db-820b-dabbad75504a,5097a17166a54c848bf364ba5651549727854118d5d8234e0e5c8ae6395d7cd3
,362,nneka-the-rainbow babe,nneka the rainbow babe,Nneka; the happy rainbow babe with the vibes.,Female,hair: pink;  eyes: none; teeth: none; clothing: blue and black bichrome; accessories: gold glasses; expression: none; strength: none; weakness: none,e7e20ab8-03e0-4e0a-80aa-6e193f84426e,edeef7e80f611c806a698b39afe32cb6cc1f61cbedf007fb75cd57fea879bece
,363,temitope-the-spoilt girl,temitope the spoilt girl,Temitope; our favourite daddy's girl.,Female,hair: none; eyes: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessories: gold glasses; expression: none; strength: none; weakness: none,10cbcbcb-754e-4175-b85d-d0c7eafa16a2,d70db8cb17892c6b6db597590ad2a51ec8bd1dac7fe2c0661c197ee89ad8b31b
,364,bekeh-the-party animal,bekeh the party animal,Baby Bekeh is life of the party that goes home with your charger.,Female,hair: dark brown;  eyes: none; teeth: none; clothing: left one-shoulder wax print; accessories: gold glasses; expression: none; strength: none; weakness: none,f0558235-3043-46e5-b26c-5bde83cc67fb,0900f8774dca7b8d59e78735ddacf668da4f250dcaa6df9e87b82bc420b91a1b
,365,nana-the-tech lady,nana the tech lady,Nana; the tech madam that doubles as Kumasi Adele in her bathroom every morning.,Female,hair: black; eyes: none; teeth: none; clothing: print kente;  accessories: gold glasses; expression: none; strength: none; weakness: none,e0858913-7050-4c4a-a2a0-442a88463334,54740cf75f7a2733172f472cb9bf90347d82839e55884000e213392275a833c7
,366,rofiat-the-marketer,rofiat the marketer,Rofiat; the distressed marketing intern.,Female,hair: purple dreadlocks; eyes: brown; teeth: none; clothing: danshiki; accessories: none; expression: none; strength: none; weakness: none,1e4d9bda-f6f9-4e7a-9381-bee4b074b56d,a08b66ecb8536952bc7a62d6b420193dc45497597dba56250ed8c478e4590118
,367,zarifa-the-righteous,zarifa the righteous,Meet Zarifa; a proper baddie for Christ.,Female,hair: pink; eyes: blue; teeth: none; clothing: v-neck original kente; accessories: none;  expression: none; strength: none; weakness: none,c6955d16-c343-46bc-9bed-c069ea8cc65a,50a63914f7ee611b21c52a136a2c7037dba6bcf45ca66ee351fb29a34111afbb
,368,modinat-the-troublesome,modinat the troublesome,Modinat; The queen of gbas gbos.,Female,hair: long maroon hair; eye: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessories: brown glasses; expression: none; strength: none; weakness: none,49eb44e8-1117-463b-b7b3-1bcea4258362,7804cea715edfa1988a412bc18fce4094dab87e1deea675455c68ffc3965d527
,369,amaka-our-mummy-g.o,amaka our mummy g.o,Here's Amaka; our one and only mummy G.O who's been to hell and back.,Female,hair: dark brown; eyes: blue; teeth: none; clothing: blue v-neck wax print; accessories: none; expression: none; strength: none; weakness: none,853edc40-0f9d-40c5-ba78-46067dfd7f68,5e70495a86410f76a9a0dd6efd5d4de1c8d13b8dd25bd2632090a1077f59cea5
,370,mawusi-the-patient,mawusi the patient,Meet Mawusi; the sweet sister waiting for her Canadian bobo.,Female,hair: black; eyes: blue; teeth: none; clothing: print kente; accessories: beret; expression: none; strength: none; weakness: none,ca9ddc30-141a-493d-851b-71d34f599641,28448f76c920432926b15bb4a84b5b7ea07fd36a313638d70d81ccec15167445
,371,nesta-the-difficult,nesta the difficult,Meet Nesta;the National Chairlady; (SAN)Shege Administrators of Nigeria.,Female,hair: double puffy hair; eyes: brown; teeth: none; clothing: bow neck wax print; accessories: hair bands; expression: none; strength: none; weakness: none,fc3b7ca7-efdb-45b2-b7c9-e69107484a43,38c3a0a7665f79e839c14f6ab923f7637127e2dccce765243a302d2d0dee3c4d
,372,adaora-the-choir mistress,adaora the choir mistress,Adaora; a lovely choir mistress who loves her boyfriend.,Female,hair: black; eyes: brown; teeth: none; clothing: none; accessories: choker necklace; expression: none; strength: none; weakness: none,df944505-da1a-424e-88aa-b9d365bd2775,70efd0ab633ac38a813199b2da1536e8d2945e2a79d4daed740fe16e55fdbe80
,373,busayo-the-husband snatcher,busayo the husband snatcher,Miss Busayo; loves being around her husband.,Female,hair: brown; eyes: brown; teeth: none; clothing: none; accessories: none; expression: none; strength: none; weakness: none,73c8d935-4a71-41d2-a1de-066ae8d548e6,5f3268f0e8c4e9df86e42303941dc717017336b75e769ca3d29eec43c3884c08
,374,wangari-the-waitress,wangari the waitress,Wangari; the aspiring musician that doubles as a waitress.,Female,hair: purple dreadlocks; eyes: brown eyes; teeth: none; clothing: none; accessories: purple earrings; expression: none; strength: none; weakness: none,4bd7a15b-cc66-4e2d-8fdb-d550f2dd645c,2804b2449fdc8ba8b9df5bc901457e1056c4af4fdada57ea65201ef00f9ac870
,375,charlene-the-shy lady,charlene the shy lady,Meet Charlene; the shy sweetheart next door.,Female,hair: brown afro; eyes: brown; teeth: none; clothing: black dress; accessories: none; expression: none; strength: none; weakness: none,36539b84-ada0-43cb-92d4-30596e07a39a,d7e02fc5b12cd576533258b4f895b12f229cf02901c70f0492848bd180838cbe
,376,addae-the-unretired,addae the unretired,Mummy Addae; the hot grandma that has refused to retire.,Female,hair: brown; eyes: brown; teeth: none; clothing: danshiki; accessories: choker necklace; expression: none; strength: none; weakness: none,ced7b53c-73de-4fc7-a652-2b17ebfe68c9,0ae9ad5a55319a8ed392116bd5dc35d443bcf244a59e5f81591d14c07e83c08e
,377,abena-the-slay queen,abena the slay queen,Abena; the gang's slay queen.,Female,hair: long brown braids; eyes: squinting; teeth: none; clothing: v-neck original kente; accessories: none; expression: none; strength: none; weakness: none,1e4728e1-3e45-4972-9755-4a38e784ff91,de951e9fa1f2ad32576dfb957cd9faa66fec768be7df541e35af7408afa9c8bd
,378,gasira-the-violence mama,gasira the violence mama,Sister Gasira; wipes people Oraimo cord for a living.,Female,hair: brown bun; eyes: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessories: none; expression: none; strength: none; weakness: none,ea72337f-658f-4198-9ad6-39bc6212c20d,f22feef61e0af0a8bbccaac05d970c9c2a4321310a073166b4ceb5b9b93c9b1b
,379,salamatou-the-exchange student,salamatou the exchange student,Salamatou; an Ivorian exchange student who's in love with amala.,Female,hair: black; eyes: squinted; teeth: none; cothing: none;  accessories: beret; expression: none; strength: none; weakness: none,0e216fd1-d96a-4e3c-a59b-c807f772c5b3,c16a48c0545681feae6f8a67a99635cf8332896e8121b2b2ea7d542d6b47427a
,380,nguyen-the-foreigner,nguyen the foreigner,Meet Nguyen; the Asian aunt that's addicted to waakaye.,Female,hair: dark brown; eyes: squinted; teeth: none; clothing: print kente; accessories: none; expression: none; strength: none; weakness: none,0381301b-b5a3-42c1-9f73-2c43c0b8493f,7ecffc297af90a522e50fa6e0b8c27b83247f1529a5dc2340abfeedcc62af2cd
TEAM AXE,381,baba-ijebu-the-gambler,baba ijebu the gambler,Baba Ijebu likes to spend all his money playing ayo; he plays till the moon is high.,Male,hair:none; eyes: sky blue; teeth: none; clothing: none; accessories: facemask; expression: none; strength: creation god; weakness: love,26340cc4-e334-494e-a737-f2b4bb9bb22e,9d0d564430414e1e12570ad725bdd81a536d3b24b961fe55b5f652ae38cbe3d2
,382,amadi-the-palmwine-tapper,amadi the palmwine tapper,Amadi sells his palmwine at the village square.,Male,hair: bald; eyes:shut; teeth: none; clothing: none; accessories: facemask; expression: none;strength: thunder bolt; weakness: palmoil,a0586a93-7aff-43cc-8282-d081b8d6fe90,96c3df8467a4a9c1d3ec2d09b1eb909c1d0bd3cd3d5eade4fbb1b62dfdcc3dfd
,383,saro-the-betrayer,saro the betrayer,Saro is mean; wicked and serves breakfast on a weekly basis.,Male,hair:shiny bald; eyes:none; teeth: none; clothing: asooke; accessories: none; expression: cunning; strength: thunder clap; weakness: mice,15e1775c-74fe-4a0b-b79c-49f6b730fa89,c6d25871d82ccd0490093ed7197fac7acedfdcff1dfbe2e51220dc973f7a7afc
,384,tope-the-baller,tope the baller,Tope is an alte fashion king in Lagos who spends most of his nights at the club.,Male,hair: shiny bald; eyes: aquamarine; teeth: none; clothing: none; accessories: none; expression: childlike; strength: healing; weakness: fire,311a6713-66c9-43ce-82d8-e3ce03a87a81,54ef0d3777ecc6945cf5a4bf1b7e2c7c58deba4e08b4a762dde09d5bf5145202
,385,kwame-the-maths-teacher,kwame the maths teacher,Kwame teaches maths and is well known for punishing students.,Male,hair: none; eyes: squinted; teeth: none; clothing: yellow danshiki with patterns; accessories: none; expression: none; strength: none; weakness: none,9c34a73f-33ee-4577-aba8-0982c1656ba7,5c892827b2aeabb9ea48cfb86f25c8f6a7decc8d7732f70fcd67829382f5edec
,386,jagaban-of-afrobeats,jagaban of afrobeats,Jagaban is a party mover who wows the crowd with his theatrics.,Male,hair: none; eyes: sleepy; teeth: none; clothing: black danshiki with patterns; accessories: facemask; expression: none; strength: illusions; weakness: mirrors,784f0f6b-4273-4a31-88d7-2455b96c9011,497eea6266981dbdc1c050fcff1e388e0ba80f7a2575b58049d4896c1a5451f1
,387,nyame-the-traveller,nyame the traveller,Nyame and adventure loving traveller who loves to explore the African continent.,Male,hair:bald; eyes:black; teeth: none; expression: serious; clothing: yellow patterned danshiki with black lining; accessories: facemask; expression: none; strength: heatblast; weakness: cattles,f3af0bbd-0724-4696-89ff-ed67f63e6b4f,e36d0093bd812ab45ccc53f56bd8b8d6fdf84a60de1a3649ea84229950ea9315
,388,adewale-the-gardner,adewale the gardner,Adewale is a hardworking and resourceful lover of plants.,Male,hair: none; eyes: pitch black; teeth: none; clothing: yellowish blue native; accessories: none; expression: mysterious; strength: oro ase; weakness: none,c447c120-830e-4543-9cb3-5917ba36bce8,155d9b13c23622cecf3531d88f14ed8bba5b7e0df5fbf6efbefe19d331412a65
,389,emeka-the-driver,emeka the driver,Emeka is a fixture on the bustling streets of Lagos.,Male,hair: black; eyes: none; teeth: none; clothing: print kente; accessory: gold glasses and beret; expression: none; strength: none; weakness: none,dacbbb38-087d-4248-8085-13b619da0ef9,aea05ac38ab4eaf47a0753399c1f70412ade1c7e78b6f70162501ce5efce626e
,390,abang-the-wordsmith,abang the wordsmith,Abang is a storyteller and connoisseur of words.,Male,hair: shiny bald; eyes: none; teeth: none; clothing: whitish blue ankara; accessories: none; expression: amused; strength: ironclaw; weakness: wood,94c607b3-791e-40df-bd93-50926f094143,679bc23198af19be1deb69f3fee36815c9a4e198194b6a5393476b17db6c520b
,391,onome-the-stylist,onome the stylist,Onome is a fashionista with a pereferece for pipes over cigars.,Female,hair: fuzzy brown; eyes: none; teeth: none; clothing: patterned danshiki;  accessories: glasses and pipe; expression: baddie; strength: all knowing; weakness: ignorance,b3427836-627b-41e4-a2d0-c29473448343,bccc3b49bb8530e110f42cff300656ec6382fc77f66c66c35bb7c75b465c2174
,392,adaeze-the-developer,adaeze the developer,Adaeze is a gen-z software engineer whose favourite colour is purple.,Female,hair: purple braids; eyes: none; teeth: none; clothing: darkish blue buba; accessories: glasses; expression: bitchy; strength: seduction; weakness: dirt,22aaebe4-4659-44de-ab3d-c4dae11fe9f5,c1c66ec414d3d29642bc8f97f33b2dfa358049908fdef4be1b8436378369d8f9
,393,precious-the-sidechick,precious the sidechick,Precious can be found in every happening party in the cities of Lagos & Abuja. A Small girl with a big God.,Female,hair: black knob; eyes: none; teeth: none; clothing: patterned kente; accessories: berret and glasses and gum; expression: unbothered; stength: foresight; weakness: wine,ca720bf9-5e47-4421-b38f-bc62162ae99e,df57531b176ee0e688e99e5ab7fe177592aca022c4fa66317c240d44d82c749f
,394,ella-the-creative,elle the creative,"Ella is a smart, resourceful and an intellligent copywriter in a marketing firm.",Female,hair: light brown cornrows; eyes: none; teeth: none; clothing: patterned isiagu;  accessories: glasses; expression: blank; strength: none; weakness: none,3b795bad-91b4-4d0e-8ed8-bccbb226fc55,8261e9659c3e4848fe863ba06f0751ca73475d8ded20c146ce2533536eb62b0d
,395,maame-the-starter,maame the starter,Maame is a no nonsense tough cookie who is never afraid to start something.,Female,hair: brown wavy; eyes: none; teeth: vampiric; clothing: yellow patterned kento; accessories: glasses; strength: scale of justice; weakness: anansi,2aebd094-3be5-4773-a7a0-361f6332a7d4,38f5b5cc68addf335187153e51d9f642cf2aa4437c5248f0978918c23ec3bd15
,396,abigail-the-beautiful,abigail the beautiful,Abigail is the k-pop stan who loves comic books.,Female,hair: wavy brown curls; eyes: aquamarine; teeth: none; clothing: drum patterned danshiki; accessories: earrings; expression: none; strength: moonbeam; weakness: erinle,fb148f97-d309-45a4-b902-4e066ca13f96,21aba5e25d602b09e594bac537e44d3abe3a9337765c4464eb24128029528a6b
,397,abike-the-iya-loja,abike the iya loja,Abike is a well known trader & the iya-loja of the largest market in Lagos.,Female,hair: purple bun; eyes: midnight black; teeth: vampiric; clothing: purpulish black buba; accessories: berret; expression: scary; strength: hammer of justice; weakness: oya,7b210c03-5446-462d-980e-c73dbbc1e386,8152a62dd4813b5e4187ba1adc3971ce4cc2c4e313cf56fe5ca2601b59d50432
,398,ashanti-the-gold seller,ashanti the gold seller,Ashanti is a well known gold trader whose trinkets are one of a kind.,Female,hair: brown curly bun; eyes: deep brown; teeth: none; clothing: multicoloured kento; accessories: pipe; expression: amused; strength: lovefist; weakness: easily deceived,80b51092-3fbc-4d0c-8518-fc461ccb6c80,df4279f176e3b827aeabd4dbcc9096738fd06b8c16100ce648123ebac83cf6f4
,399,yemoja-the-cool,yemoja the cool,Yemoja is a content creator who is known for her cool girl aesthetic.,Female,hair: orange pigtail; eyes: dark brown; teeth: none; clothing: black patterned kento; accessories: hair clip; expression: dismayed; strength: none; weakness: none,1693b44d-96cf-4c2d-89be-9f4219c28447,e65c767256d358ca7f9f029de0b3b39fff1e6453f52c487e93daae81b6e6c589
,400,Nana-the-dancer,nana the dancer,Nana is a dancer from Kumasi who performes at well known events all over Ghana.,Female,hair: orange afro; eyes: brown; teeth: none; clothing: yellow patterned kento; accessories: none; expression: hopeful; strength: none; weakness: none,9609d0f4-d9d3-4cff-aa06-a9c459fefa39,957554c89c5426aba58eaf87d159a2dae222815542db6b97fa914947463ee1bd
TEAM BOOT,401,smirky-becky,smirky becky,Becky ends every statement she makes with a smirk.,Female,hair: black low cut; eyes: brown; teeth: none; clothing: animal print dress; accessories: ankara beret; expression: smirking; strength: curiosity; weakness: short sighted,87bcc41f-eb3e-4ba2-9645-223c949a9b50,a4489ebd15b3d68dcfe1e77671a2429365a02d89496171283f4fa938ac3a227f
,402,ankara-scarlett,ankara scarlett,Scarlett is a tailor at yaba market and she loves what she does.,Female,hair: orange bun; eyes: closed; teeth: none; clothing: ankara mixed with black material dress; accessories: none; expression: unethusiastic; strength: fashion; weakness: timidity,66d0149f-5f2a-4ded-8e6b-9bd7d7631c39,d92e69a19d44f0de37509840ac2a383b7ae9f60ae967597a3dcd612dfdc1afb2
,403,sea-rastafaria,sea rastafaria,Ronke is the ghetto goddess that nobody wants to mess with; stay clear.,Female,hair: purple dreadlocks; eyes: closed; teeth: none; clothing: blue one hand dress; accessories: none; expression: unfazed; strength: intellect; weakness: impatient,d1556c97-9075-49fc-8bde-1826bfc2dbe1,fe3236ccaa6b9e252b6f520ae8a81f2e3b4c67bf0e7d13455bd05fe367507116
